[2026-08-19 19:24:33] [--------] [info ] [main.go:529] CLIProxyAPI Version: 7.2.81, Commit: 106270be, BuiltAt: 2026-07-16T19:51:03Z
[2026-08-19 19:24:33] [--------] [info ] [antigravity_version.go:58] periodic antigravity version refresh started (interval=3h0m0s)
[2026-08-19 19:24:33] [--------] [info ] [server.go:805] management routes registered after secret key configuration
[2026-08-19 19:24:33] [--------] [info ] [model_updater.go:137] startup model refresh completed from https://raw.githubusercontent.com/router-for-me/models/refs/heads/main/models.json, changes detected for providers: [claude gemini vertex aistudio codex kimi antigravity xai]
[2026-08-19 19:24:33] [--------] [info ] [model_updater.go:91] periodic model refresh started (interval=3h0m0s)
[2026-08-19 19:24:34] [--------] [info ] [codex_client_models_updater.go:63] startup Codex client model refresh completed from https://raw.githubusercontent.com/router-for-me/models/refs/heads/main/codex_client_models.json, catalog updated
[2026-08-19 19:24:34] [--------] [info ] [codex_client_models_updater.go:36] periodic Codex client model refresh started (interval=3h0m0s)
[2026-08-19 19:24:34] [--------] [info ] [antigravity_version.go:83] fetched latest antigravity version version=2.8.1
[2026-08-19 19:24:34] [--------] [info ] [clients.go:149] full client load complete - 5 clients (4 auth files + 0 Gemini API keys + 0 Vertex API keys + 0 Claude API keys + 0 Codex keys + 0 xAI keys + 1 OpenAI-compat)
[2026-08-19 19:24:34] [--------] [info ] [service.go:1761] file watcher started for config and auth directory changes
[2026-08-19 19:24:35] [--------] [info ] [updater.go:285] management asset updated successfully (hash=e2643e0875e0024e5ff9ddf4569e4c58611ab0456aeb6fa6065ed3e6c2b721f4)
[2026-08-19 19:24:37] [--------] [info ] [service.go:423] re-registered models for 4 auth(s) due to model catalog changes: [claude gemini vertex aistudio codex kimi antigravity xai]
[2026-08-19 19:24:37] [--------] [info ] [service.go:1771] core auth auto-refresh started (interval=15m0s)
[2026-08-19 19:24:37] [--------] [warn ] [anthropic_auth.go:480] Token refresh attempt 1 failed: token refresh failed with status 400: {"error": "invalid_grant", "error_description": "Refresh token expired"}
[2026-08-19 19:24:37] [--------] [info ] [events.go:125] auth file changed (WRITE): xai-wrsalasc182@gmail.com.json, processing incrementally
[2026-08-19 19:24:38] [--------] [info ] [events.go:125] auth file changed (WRITE): antigravity-wrsalasc182@gmail.com.json, processing incrementally
[2026-08-19 19:24:42] [--------] [info ] [gin_logger.go:102] 200 |          13ms |       127.0.0.1 | GET     "/management.html"
[2026-08-19 19:30:38] [5035be39] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:39] [ca980022] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:39] [d7c70063] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:39] [f4a68961] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:42] [51ff5145] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:42] [e1e8a869] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:43] [4264291a] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:43] [276282e4] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:44] [53ede5c6] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:46] [63e9b875] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:51] [c105e9b9] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:52] [aaef77ac] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:52] [ca49f1e6] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:52] [6efb006e] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:30:55] [149e9ce7] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:09] [3fcf00d6] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:09] [b171698d] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:10] [570a7b05] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:11] [466a0bba] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:11] [bf74ac50] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:44] [e0f90224] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:44] [393dbf19] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:48] [2c5b1988] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:48] [16ef40a0] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:31:51] [6d74ecc4] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:19] [42b7336c] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:20] [5f7439f5] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:21] [6e5289c5] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:25] [4f4dfc9e] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:27] [3d1b6e28] [error] [gin_logger.go:98] 503 |           9ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:53] [d80da2be] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:56] [16cf059b] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:59] [e0fbc39d] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:32:59] [222b8188] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:07] [9a75e8d7] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:31] [55a47a96] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:32] [3ad4d65f] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:34] [--------] [info ] [gin_logger.go:102] 200 |          49ms |       127.0.0.1 | GET     "/v0/management/auth-files"
[2026-08-19 19:33:34] [a1be6cc3] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:36] [efbb5948] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:42] [d6f3591a] [info ] [gin_logger.go:102] 200 |        5.936s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:43] [--------] [warn ] [anthropic_auth.go:480] Token refresh attempt 1 failed: token refresh failed with status 400: {"error": "invalid_grant", "error_description": "Refresh token expired"}
[2026-08-19 19:33:43] [2f60bb2b] [warn ] [gin_logger.go:100] 401 |         651ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:43] [4f5e9857] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:44] [abe8f61b] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:45] [49f11e71] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:47] [6b175e15] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:51] [1241a2c8] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:53] [--------] [warn ] [request_logger.go:896] failed to read error log info error=lstat /home/w182/.config/cliproxyapi/logs/error-v1-messages-2026-08-19T193331-55a47a96.log: no such file or directory
[2026-08-19 19:33:53] [f5e8e187] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:53] [bd416a3d] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:54] [e5503ade] [info ] [gin_logger.go:102] 200 |        8.953s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:54] [86904ec1] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:54] [463d32f0] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:55] [901b7736] [error] [gin_logger.go:98] 503 |           2ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:55] [1b4cb763] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:57] [3832611e] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:33:58] [fd5797cd] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:01] [99166d13] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:02] [b7a15888] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:02] [7f5bad6b] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:11] [df25d0c3] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:11] [b43ac14f] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:19] [0cc75d06] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:28] [40b3a974] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:30] [7d1cba72] [error] [gin_logger.go:98] 503 |            0s |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:34:53] [c9b977a3] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:35:00] [20927684] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:35:04] [ef545bb2] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:35:26] [aecfccc5] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:35:32] [657a8d71] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:35:42] [6b0a6a84] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:36:02] [09dce8c1] [error] [gin_logger.go:98] 503 |           1ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
[2026-08-19 19:36:12] [f239653f] [error] [gin_logger.go:98] 503 |           2ms |       127.0.0.1 | POST    "/v1/messages?beta=true"
